,date,product_category,total_sales
15593,2018-06-14,office_furniture,144.9
15594,2018-06-14,perfumery,1088.3600000000001
15595,2018-06-14,pet_shop,665.96
15596,2018-06-14,signaling_and_security,319.9
15597,2018-06-14,small_appliances,318.70000000000005
15598,2018-06-14,small_appliances_home_oven_and_coffee,750.0
15599,2018-06-14,sports_leisure,1691.35
15600,2018-06-14,stationery,23.9
15601,2018-06-14,telephony,220.97
15602,2018-06-14,toys,1079.69
15603,2018-06-14,watches_gifts,3098.48
15604,2018-06-15,air_conditioning,48.9
15605,2018-06-15,art,199.98
15606,2018-06-15,audio,110.0
15607,2018-06-15,auto,441.6
15608,2018-06-15,baby,1185.1399999999999
15609,2018-06-15,bed_bath_table,1727.32
15610,2018-06-15,books_general_interest,99.96000000000001
15611,2018-06-15,computers_accessories,869.0
15612,2018-06-15,construction_tools_construction,1626.6
15613,2018-06-15,construction_tools_lights,29.0
15614,2018-06-15,construction_tools_safety,230.0
15615,2018-06-15,cool_stuff,609.88
15616,2018-06-15,electronics,368.08000000000004
15617,2018-06-15,fashion_underwear_beach,19.5
15618,2018-06-15,fixed_telephony,142.85
15619,2018-06-15,furniture_decor,1774.58
15620,2018-06-15,garden_tools,537.99
15621,2018-06-15,health_beauty,4357.99
15622,2018-06-15,home_appliances,124.78999999999999
15623,2018-06-15,home_construction,101.9
15624,2018-06-15,housewares,1077.25
15625,2018-06-15,kitchen_dining_laundry_garden_furniture,245.9
15626,2018-06-15,luggage_accessories,169.9
15627,2018-06-15,music,54.88
15628,2018-06-15,musical_instruments,937.04
15629,2018-06-15,office_furniture,439.88
15630,2018-06-15,perfumery,813.28
15631,2018-06-15,pet_shop,666.84
15632,2018-06-15,signaling_and_security,174.8
15633,2018-06-15,small_appliances,2298.0
15634,2018-06-15,sports_leisure,1014.97
15635,2018-06-15,stationery,536.2
15636,2018-06-15,telephony,110.38
15637,2018-06-15,toys,1929.8
15638,2018-06-15,watches_gifts,1209.5900000000001
15639,2018-06-16,audio,14.9
15640,2018-06-16,auto,1520.84
15641,2018-06-16,baby,539.7
15642,2018-06-16,bed_bath_table,1625.73
15643,2018-06-16,books_general_interest,115.0
15644,2018-06-16,computers_accessories,1023.99
15645,2018-06-16,consoles_games,224.89000000000001
15646,2018-06-16,construction_tools_construction,464.2
15647,2018-06-16,construction_tools_safety,128.25
15648,2018-06-16,cool_stuff,209.99
15649,2018-06-16,costruction_tools_garden,33.0
15650,2018-06-16,drinks,47.49
15651,2018-06-16,dvds_blu_ray,269.0
15652,2018-06-16,electronics,230.8
15653,2018-06-16,fashion_bags_accessories,49.0
15654,2018-06-16,fixed_telephony,125.0
15655,2018-06-16,furniture_decor,886.5
15656,2018-06-16,furniture_living_room,169.0
15657,2018-06-16,garden_tools,314.88
15658,2018-06-16,health_beauty,2381.1600000000003
15659,2018-06-16,home_appliances,293.35
15660,2018-06-16,home_construction,312.0
15661,2018-06-16,housewares,2648.02
15662,2018-06-16,musical_instruments,366.79
15663,2018-06-16,office_furniture,362.82
15664,2018-06-16,party_supplies,67.9
15665,2018-06-16,perfumery,288.99
15666,2018-06-16,pet_shop,998.87
15667,2018-06-16,sports_leisure,2045.97
15668,2018-06-16,stationery,117.0
15669,2018-06-16,telephony,223.12
15670,2018-06-16,toys,631.28
15671,2018-06-16,watches_gifts,5557.74
15672,2018-06-17,air_conditioning,278.0
15673,2018-06-17,art,99.99
15674,2018-06-17,auto,207.99
15675,2018-06-17,baby,217.79
15676,2018-06-17,bed_bath_table,1782.14
15677,2018-06-17,computers_accessories,186.85999999999999
15678,2018-06-17,consoles_games,40.0
15679,2018-06-17,construction_tools_construction,2312.95
15680,2018-06-17,cool_stuff,274.89
15681,2018-06-17,drinks,51.489999999999995
15682,2018-06-17,electronics,93.89
15683,2018-06-17,fashion_bags_accessories,474.89
15684,2018-06-17,food,210.0
15685,2018-06-17,furniture_decor,898.5
15686,2018-06-17,furniture_living_room,44.9
15687,2018-06-17,garden_tools,192.79
15688,2018-06-17,health_beauty,1523.41
15689,2018-06-17,home_appliances,40.8
15690,2018-06-17,home_confort,219.0
15691,2018-06-17,home_construction,199.75
15692,2018-06-17,housewares,1352.68
15693,2018-06-17,luggage_accessories,223.4
15694,2018-06-17,musical_instruments,155.8
15695,2018-06-17,perfumery,350.8
15696,2018-06-17,pet_shop,656.87
15697,2018-06-17,sports_leisure,1184.97
15698,2018-06-17,stationery,233.67
15699,2018-06-17,telephony,1109.86
15700,2018-06-17,toys,617.86
15701,2018-06-17,watches_gifts,2002.39
15702,2018-06-18,art,138.99
15703,2018-06-18,auto,3842.33
15704,2018-06-18,baby,2044.77
15705,2018-06-18,bed_bath_table,3052.36
15706,2018-06-18,books_general_interest,59.99
15707,2018-06-18,books_technical,193.87
15708,2018-06-18,computers_accessories,1087.92
15709,2018-06-18,consoles_games,40.0
15710,2018-06-18,construction_tools_construction,1639.37
15711,2018-06-18,construction_tools_lights,169.99
15712,2018-06-18,cool_stuff,109.13
15713,2018-06-18,costruction_tools_garden,104.99
15714,2018-06-18,diapers_and_hygiene,60.0
15715,2018-06-18,drinks,40.98
15716,2018-06-18,electronics,139.7
15717,2018-06-18,fashion_bags_accessories,567.99
15718,2018-06-18,fashion_shoes,169.79
15719,2018-06-18,furniture_decor,1505.71
15720,2018-06-18,garden_tools,187.5
15721,2018-06-18,health_beauty,5312.34
15722,2018-06-18,home_appliances,89.9
15723,2018-06-18,home_construction,353.75
15724,2018-06-18,housewares,894.27
15725,2018-06-18,industry_commerce_and_business,117.0
15726,2018-06-18,luggage_accessories,239.9
15727,2018-06-18,office_furniture,816.8199999999999
15728,2018-06-18,perfumery,1583.92
15729,2018-06-18,pet_shop,367.09
15730,2018-06-18,small_appliances,50.0
15731,2018-06-18,sports_leisure,1983.3
15732,2018-06-18,stationery,488.73
15733,2018-06-18,telephony,1206.33
15734,2018-06-18,toys,707.6800000000001
15735,2018-06-18,watches_gifts,4358.09
15736,2018-06-19,art,55.0
15737,2018-06-19,audio,14.9
15738,2018-06-19,auto,1460.0700000000002
15739,2018-06-19,baby,943.36
15740,2018-06-19,bed_bath_table,3777.26
15741,2018-06-19,books_general_interest,151.69
15742,2018-06-19,books_technical,29.9
15743,2018-06-19,christmas_supplies,38.9
15744,2018-06-19,cine_photo,10.9
15745,2018-06-19,computers,1977.0
15746,2018-06-19,computers_accessories,1067.24
15747,2018-06-19,consoles_games,36.2
15748,2018-06-19,construction_tools_lights,431.98
15749,2018-06-19,construction_tools_safety,289.98
15750,2018-06-19,cool_stuff,903.89
15751,2018-06-19,drinks,75.0
15752,2018-06-19,electronics,265.54
15753,2018-06-19,fashion_bags_accessories,374.0
15754,2018-06-19,fashion_shoes,220.7
15755,2018-06-19,fixed_telephony,538.0
15756,2018-06-19,food,27.9
15757,2018-06-19,furniture_decor,1557.25
15758,2018-06-19,furniture_living_room,152.7
15759,2018-06-19,garden_tools,761.96
15760,2018-06-19,health_beauty,3257.77
15761,2018-06-19,home_appliances,332.75
15762,2018-06-19,home_appliances_2,2450.99
15763,2018-06-19,home_confort,79.9
15764,2018-06-19,home_construction,439.45
15765,2018-06-19,housewares,2231.5
15766,2018-06-19,kitchen_dining_laundry_garden_furniture,96.0
15767,2018-06-19,luggage_accessories,163.0
15768,2018-06-19,office_furniture,1019.59
15769,2018-06-19,perfumery,1060.1
15770,2018-06-19,pet_shop,484.79999999999995
15771,2018-06-19,small_appliances,153.0
15772,2018-06-19,sports_leisure,2001.77
15773,2018-06-19,stationery,979.96
15774,2018-06-19,telephony,435.85
15775,2018-06-19,toys,796.27
15776,2018-06-19,watches_gifts,2549.69
15777,2018-06-20,auto,497.47
15778,2018-06-20,baby,910.87
15779,2018-06-20,bed_bath_table,4445.78
15780,2018-06-20,books_general_interest,139.9
15781,2018-06-20,books_technical,352.74
15782,2018-06-20,computers_accessories,2097.64
15783,2018-06-20,consoles_games,109.99
15784,2018-06-20,construction_tools_construction,740.36
15785,2018-06-20,construction_tools_lights,29.0
15786,2018-06-20,construction_tools_safety,138.9
15787,2018-06-20,cool_stuff,844.89
15788,2018-06-20,diapers_and_hygiene,60.0
15789,2018-06-20,drinks,11.49
15790,2018-06-20,electronics,408.43
15791,2018-06-20,fashion_bags_accessories,239.8
15792,2018-06-20,food,95.0
15793,2018-06-20,furniture_bedroom,160.0
15794,2018-06-20,furniture_decor,1179.85
15795,2018-06-20,furniture_living_room,136.0
15796,2018-06-20,garden_tools,877.84
15797,2018-06-20,health_beauty,2216.49
15798,2018-06-20,housewares,2349.9
15799,2018-06-20,industry_commerce_and_business,329.0
15800,2018-06-20,kitchen_dining_laundry_garden_furniture,89.9
15801,2018-06-20,luggage_accessories,163.5
15802,2018-06-20,musical_instruments,23.9
15803,2018-06-20,office_furniture,305.82
15804,2018-06-20,perfumery,1445.37
15805,2018-06-20,pet_shop,1859.5
15806,2018-06-20,signaling_and_security,43.5
15807,2018-06-20,small_appliances,193.0
15808,2018-06-20,sports_leisure,1176.27
15809,2018-06-20,stationery,259.70000000000005
15810,2018-06-20,telephony,1948.35
15811,2018-06-20,toys,335.15
15812,2018-06-20,watches_gifts,2507.69
15813,2018-06-21,air_conditioning,46.2
15814,2018-06-21,auto,2254.53
15815,2018-06-21,baby,712.74
15816,2018-06-21,bed_bath_table,1915.35
15817,2018-06-21,books_technical,68.99
15818,2018-06-21,computers_accessories,2508.75
15819,2018-06-21,consoles_games,40.0
15820,2018-06-21,construction_tools_construction,1237.6
15821,2018-06-21,construction_tools_lights,46.0
15822,2018-06-21,cool_stuff,930.79
15823,2018-06-21,drinks,119.8
15824,2018-06-21,electronics,704.3199999999999
15825,2018-06-21,fashion_bags_accessories,128.9
15826,2018-06-21,fashion_male_clothing,80.0
15827,2018-06-21,fixed_telephony,419.99
15828,2018-06-21,food_drink,80.71000000000001
15829,2018-06-21,furniture_bedroom,80.0
15830,2018-06-21,furniture_decor,1333.38
15831,2018-06-21,garden_tools,154.99
15832,2018-06-21,health_beauty,3621.89
15833,2018-06-21,home_appliances,475.15
15834,2018-06-21,home_appliances_2,285.8
15835,2018-06-21,housewares,1463.29
15836,2018-06-21,kitchen_dining_laundry_garden_furniture,56.9
15837,2018-06-21,luggage_accessories,366.4
15838,2018-06-21,office_furniture,579.87
15839,2018-06-21,perfumery,563.66
15840,2018-06-21,pet_shop,354.59000000000003
15841,2018-06-21,small_appliances,223.3
15842,2018-06-21,sports_leisure,2098.59
15843,2018-06-21,stationery,449.9
15844,2018-06-21,telephony,300.86
15845,2018-06-21,toys,493.84000000000003
15846,2018-06-21,watches_gifts,3398.6
15847,2018-06-22,agro_industry_and_commerce,599.0
15848,2018-06-22,art,149.99
15849,2018-06-22,audio,29.8
15850,2018-06-22,auto,1341.57
15851,2018-06-22,baby,277.68
15852,2018-06-22,bed_bath_table,1521.0900000000001
15853,2018-06-22,computers,4590.0
15854,2018-06-22,computers_accessories,1390.84
15855,2018-06-22,consoles_games,737.0
15856,2018-06-22,construction_tools_construction,464.96000000000004
15857,2018-06-22,construction_tools_safety,226.18
15858,2018-06-22,drinks,11.49
15859,2018-06-22,electronics,340.35
15860,2018-06-22,fashion_bags_accessories,223.79
15861,2018-06-22,fixed_telephony,125.0
15862,2018-06-22,furniture_decor,545.39
15863,2018-06-22,garden_tools,396.78000000000003
15864,2018-06-22,health_beauty,2627.37
15865,2018-06-22,home_appliances,435.5
15866,2018-06-22,home_confort,129.0
15867,2018-06-22,housewares,1113.6
15868,2018-06-22,kitchen_dining_laundry_garden_furniture,156.89
15869,2018-06-22,music,3.85
15870,2018-06-22,musical_instruments,506.9
15871,2018-06-22,office_furniture,539.8199999999999
15872,2018-06-22,perfumery,268.99
15873,2018-06-22,pet_shop,282.39
15874,2018-06-22,small_appliances,69.9
15875,2018-06-22,sports_leisure,2005.3
15876,2018-06-22,stationery,463.79
15877,2018-06-22,telephony,213.32
15878,2018-06-22,toys,294.8
15879,2018-06-22,watches_gifts,2393.1
15880,2018-06-23,audio,73.9
15881,2018-06-23,auto,801.39
15882,2018-06-23,baby,630.55
15883,2018-06-23,bed_bath_table,1392.08
15884,2018-06-23,books_general_interest,19.95
15885,2018-06-23,books_technical,179.87
15886,2018-06-23,christmas_supplies,19.83
15887,2018-06-23,cine_photo,11.9
15888,2018-06-23,computers_accessories,803.58
15889,2018-06-23,construction_tools_construction,169.79
15890,2018-06-23,construction_tools_lights,230.0
15891,2018-06-23,cool_stuff,728.88
15892,2018-06-23,costruction_tools_garden,72.9
15893,2018-06-23,drinks,35.0
15894,2018-06-23,electronics,201.75
15895,2018-06-23,fashion_bags_accessories,32.0
15896,2018-06-23,furniture_decor,1416.47
15897,2018-06-23,furniture_living_room,136.0
15898,2018-06-23,garden_tools,99.8
15899,2018-06-23,health_beauty,3381.9
15900,2018-06-23,home_appliances,56.3
15901,2018-06-23,home_construction,115.9
15902,2018-06-23,housewares,1437.49
15903,2018-06-23,kitchen_dining_laundry_garden_furniture,89.9
15904,2018-06-23,luggage_accessories,119.9
15905,2018-06-23,musical_instruments,1059.77
15906,2018-06-23,office_furniture,146.94
15907,2018-06-23,pet_shop,557.96
15908,2018-06-23,signaling_and_security,180.9
15909,2018-06-23,sports_leisure,1031.59
15910,2018-06-23,stationery,251.76
15911,2018-06-23,telephony,212.95
15912,2018-06-23,toys,145.88
15913,2018-06-23,watches_gifts,1400.6
15914,2018-06-24,agro_industry_and_commerce,35.0
15915,2018-06-24,art,154.99
15916,2018-06-24,audio,645.89
15917,2018-06-24,auto,565.39
15918,2018-06-24,baby,766.1700000000001
15919,2018-06-24,bed_bath_table,3542.65
15920,2018-06-24,books_general_interest,556.9
15921,2018-06-24,books_imported,59.89
15922,2018-06-24,computers_accessories,499.69
15923,2018-06-24,consoles_games,189.9
15924,2018-06-24,construction_tools_construction,300.37
15925,2018-06-24,construction_tools_lights,46.0
15926,2018-06-24,cool_stuff,924.78
15927,2018-06-24,drinks,152.42
15928,2018-06-24,electronics,943.37
15929,2018-06-24,fashion_bags_accessories,123.99000000000001
15930,2018-06-24,food,27.9
15931,2018-06-24,food_drink,29.7
15932,2018-06-24,furniture_decor,1004.39
15933,2018-06-24,garden_tools,238.99
15934,2018-06-24,health_beauty,3057.07
15935,2018-06-24,home_appliances,29.9
15936,2018-06-24,home_appliances_2,2110.0
15937,2018-06-24,home_confort,129.0
15938,2018-06-24,home_construction,613.8
15939,2018-06-24,housewares,1455.78
15940,2018-06-24,industry_commerce_and_business,238.0
15941,2018-06-24,kitchen_dining_laundry_garden_furniture,67.9
15942,2018-06-24,luggage_accessories,149.0
15943,2018-06-24,market_place,47.9
15944,2018-06-24,office_furniture,277.97
15945,2018-06-24,perfumery,613.8
15946,2018-06-24,pet_shop,322.05
15947,2018-06-24,signaling_and_security,353.49
15948,2018-06-24,small_appliances,247.8
15949,2018-06-24,sports_leisure,1143.3700000000001
15950,2018-06-24,stationery,214.4
15951,2018-06-24,telephony,88.97
15952,2018-06-24,toys,350.02
15953,2018-06-24,watches_gifts,1985.0
15954,2018-06-25,agro_industry_and_commerce,124.9
15955,2018-06-25,art,139.0
15956,2018-06-25,audio,88.8
15957,2018-06-25,auto,4042.98
15958,2018-06-25,baby,739.73
15959,2018-06-25,bed_bath_table,1237.05
15960,2018-06-25,books_general_interest,736.8
15961,2018-06-25,christmas_supplies,69.9
15962,2018-06-25,computers_accessories,2917.07
15963,2018-06-25,consoles_games,583.4
15964,2018-06-25,construction_tools_construction,2943.39
15965,2018-06-25,construction_tools_lights,113.3
15966,2018-06-25,cool_stuff,560.69
15967,2018-06-25,diapers_and_hygiene,60.0
15968,2018-06-25,dvds_blu_ray,8.9
15969,2018-06-25,electronics,709.54
15970,2018-06-25,fashion_bags_accessories,156.88
15971,2018-06-25,fashion_male_clothing,40.9
15972,2018-06-25,fashion_underwear_beach,59.9
15973,2018-06-25,fixed_telephony,155.8
15974,2018-06-25,food,27.9
15975,2018-06-25,furniture_decor,1453.47
15976,2018-06-25,furniture_living_room,548.88
15977,2018-06-25,garden_tools,1614.3999999999999
15978,2018-06-25,health_beauty,2357.2599999999998
15979,2018-06-25,home_appliances,202.99
15980,2018-06-25,home_construction,844.6
15981,2018-06-25,housewares,1032.71
15982,2018-06-25,industry_commerce_and_business,136.0
15983,2018-06-25,kitchen_dining_laundry_garden_furniture,113.8
15984,2018-06-25,luggage_accessories,99.0
15985,2018-06-25,musical_instruments,1684.0
15986,2018-06-25,office_furniture,629.77
15987,2018-06-25,perfumery,303.4
15988,2018-06-25,pet_shop,158.9
15989,2018-06-25,signaling_and_security,79.9
15990,2018-06-25,small_appliances,950.0
15991,2018-06-25,sports_leisure,2506.56
15992,2018-06-25,stationery,498.69
15993,2018-06-25,telephony,735.97
15994,2018-06-25,toys,289.49
15995,2018-06-25,watches_gifts,3589.8999999999996
15996,2018-06-26,art,199.98
15997,2018-06-26,auto,1263.57
15998,2018-06-26,baby,734.57
15999,2018-06-26,bed_bath_table,4353.35
16000,2018-06-26,books_imported,59.89
16001,2018-06-26,christmas_supplies,35.0
16002,2018-06-26,cine_photo,40.0
16003,2018-06-26,computers_accessories,1393.79
16004,2018-06-26,construction_tools_construction,235.84
16005,2018-06-26,construction_tools_lights,229.99
16006,2018-06-26,construction_tools_safety,164.79
16007,2018-06-26,cool_stuff,1053.3
16008,2018-06-26,electronics,502.88
16009,2018-06-26,fashion_bags_accessories,447.7
16010,2018-06-26,fashion_male_clothing,169.0
16011,2018-06-26,food,27.9
16012,2018-06-26,furniture_decor,2804.35
16013,2018-06-26,garden_tools,1352.88
16014,2018-06-26,health_beauty,2727.9
16015,2018-06-26,home_appliances,361.9
16016,2018-06-26,home_appliances_2,429.99
16017,2018-06-26,home_construction,384.95
16018,2018-06-26,housewares,1670.89
16019,2018-06-26,market_place,249.9
16020,2018-06-26,musical_instruments,210.2
16021,2018-06-26,office_furniture,356.90999999999997
16022,2018-06-26,perfumery,780.1
16023,2018-06-26,pet_shop,366.70000000000005
16024,2018-06-26,signaling_and_security,462.0
16025,2018-06-26,small_appliances,231.44
16026,2018-06-26,sports_leisure,1192.8700000000001
16027,2018-06-26,stationery,264.98
16028,2018-06-26,telephony,1431.83
16029,2018-06-26,toys,993.71
16030,2018-06-26,watches_gifts,3222.55
16031,2018-06-27,agro_industry_and_commerce,549.0
16032,2018-06-27,art,68.9
16033,2018-06-27,auto,887.3100000000001
16034,2018-06-27,baby,1156.56
16035,2018-06-27,bed_bath_table,1963.0900000000001
16036,2018-06-27,books_general_interest,190.8
16037,2018-06-27,computers_accessories,1315.81
16038,2018-06-27,consoles_games,324.8
16039,2018-06-27,construction_tools_construction,179.9
16040,2018-06-27,construction_tools_lights,316.6
16041,2018-06-27,construction_tools_safety,25.0
16042,2018-06-27,cool_stuff,685.36
16043,2018-06-27,costruction_tools_garden,286.89
16044,2018-06-27,electronics,69.9
16045,2018-06-27,fixed_telephony,77.9
16046,2018-06-27,food,27.9
16047,2018-06-27,food_drink,44.06
16048,2018-06-27,furniture_decor,2002.1200000000001
16049,2018-06-27,furniture_living_room,524.99
16050,2018-06-27,garden_tools,1535.02
16051,2018-06-27,health_beauty,3667.95
16052,2018-06-27,home_appliances,69.9
16053,2018-06-27,home_appliances_2,1223.0
16054,2018-06-27,home_confort,313.9
16055,2018-06-27,home_construction,56.9
16056,2018-06-27,housewares,1670.02
16057,2018-06-27,industry_commerce_and_business,60.0
16058,2018-06-27,kitchen_dining_laundry_garden_furniture,347.0
16059,2018-06-27,luggage_accessories,77.5
16060,2018-06-27,musical_instruments,1049.0
16061,2018-06-27,office_furniture,349.9
16062,2018-06-27,perfumery,696.6899999999999
16063,2018-06-27,pet_shop,389.92
16064,2018-06-27,sports_leisure,1290.08
16065,2018-06-27,stationery,45.0
16066,2018-06-27,telephony,18.9
16067,2018-06-27,toys,553.26
16068,2018-06-27,watches_gifts,2385.65
16069,2018-06-28,agro_industry_and_commerce,199.9
16070,2018-06-28,art,129.98
16071,2018-06-28,auto,2955.74
16072,2018-06-28,baby,624.58
16073,2018-06-28,bed_bath_table,2460.58
16074,2018-06-28,computers_accessories,1966.2
16075,2018-06-28,consoles_games,139.8
16076,2018-06-28,construction_tools_construction,625.49
16077,2018-06-28,construction_tools_lights,169.0
16078,2018-06-28,cool_stuff,632.79
16079,2018-06-28,electronics,426.36
16080,2018-06-28,fashion_bags_accessories,271.77
16081,2018-06-28,fixed_telephony,125.0
16082,2018-06-28,furniture_bedroom,595.99
16083,2018-06-28,furniture_decor,1364.18
16084,2018-06-28,furniture_living_room,99.99
16085,2018-06-28,garden_tools,187.19
16086,2018-06-28,health_beauty,4415.12
16087,2018-06-28,home_appliances,227.09
16088,2018-06-28,home_appliances_2,222.9
16089,2018-06-28,home_construction,79.9
16090,2018-06-28,housewares,2666.44
16091,2018-06-28,industry_commerce_and_business,372.0
16092,2018-06-28,musical_instruments,727.9
16093,2018-06-28,office_furniture,492.74
16094,2018-06-28,perfumery,1156.02
16095,2018-06-28,pet_shop,539.26
16096,2018-06-28,small_appliances,159.9
16097,2018-06-28,sports_leisure,2455.88
16098,2018-06-28,stationery,217.79000000000002
16099,2018-06-28,telephony,344.26
16100,2018-06-28,toys,481.07
16101,2018-06-28,watches_gifts,3148.19
16102,2018-06-29,audio,84.7
16103,2018-06-29,auto,549.69
16104,2018-06-29,baby,729.8
16105,2018-06-29,bed_bath_table,1489.66
16106,2018-06-29,books_general_interest,55.9
16107,2018-06-29,books_imported,59.89
16108,2018-06-29,computers_accessories,1505.05
16109,2018-06-29,construction_tools_construction,1734.9
16110,2018-06-29,cool_stuff,507.05
16111,2018-06-29,costruction_tools_garden,24.99
16112,2018-06-29,drinks,33.49
16113,2018-06-29,electronics,194.82999999999998
16114,2018-06-29,fashion_bags_accessories,129.9
16115,2018-06-29,fashion_male_clothing,40.0
16116,2018-06-29,food,82.39
16117,2018-06-29,furniture_decor,2859.7400000000002
16118,2018-06-29,furniture_living_room,139.98
16119,2018-06-29,garden_tools,258.89
16120,2018-06-29,health_beauty,1553.3400000000001
16121,2018-06-29,home_appliances,38.4
16122,2018-06-29,housewares,1812.45
16123,2018-06-29,kitchen_dining_laundry_garden_furniture,159.0
16124,2018-06-29,luggage_accessories,79.0
16125,2018-06-29,office_furniture,100.0
16126,2018-06-29,perfumery,243.0
16127,2018-06-29,pet_shop,1003.98
16128,2018-06-29,small_appliances,89.0
16129,2018-06-29,sports_leisure,1539.05
16130,2018-06-29,stationery,445.68
16131,2018-06-29,telephony,211.85
16132,2018-06-29,toys,529.78
16133,2018-06-29,watches_gifts,1962.6
16134,2018-06-30,air_conditioning,31.0
16135,2018-06-30,art,99.99
16136,2018-06-30,auto,567.7
16137,2018-06-30,baby,729.48
16138,2018-06-30,bed_bath_table,1218.17
16139,2018-06-30,books_technical,35.0
16140,2018-06-30,cine_photo,11.9
16141,2018-06-30,computers,560.0
16142,2018-06-30,computers_accessories,668.01
16143,2018-06-30,consoles_games,161.19
16144,2018-06-30,construction_tools_construction,270.97
16145,2018-06-30,construction_tools_lights,113.3
16146,2018-06-30,cool_stuff,449.88
16147,2018-06-30,drinks,35.0
16148,2018-06-30,electronics,57.65
16149,2018-06-30,fashion_bags_accessories,295.0
16150,2018-06-30,fixed_telephony,33.0
16151,2018-06-30,furniture_decor,668.3
16152,2018-06-30,garden_tools,961.1600000000001
16153,2018-06-30,health_beauty,1130.98
16154,2018-06-30,home_appliances,421.09999999999997
16155,2018-06-30,home_confort,79.9
16156,2018-06-30,housewares,2654.64
16157,2018-06-30,industry_commerce_and_business,98.0
16158,2018-06-30,office_furniture,159.98
16159,2018-06-30,perfumery,119.4
16160,2018-06-30,pet_shop,276.31
16161,2018-06-30,small_appliances,950.0
16162,2018-06-30,sports_leisure,1486.24
16163,2018-06-30,telephony,147.97
16164,2018-06-30,toys,464.77
16165,2018-06-30,watches_gifts,353.89
16166,2018-07-01,air_conditioning,99.0
16167,2018-07-01,art,45.08
16168,2018-07-01,auto,265.29
16169,2018-07-01,baby,367.78999999999996
16170,2018-07-01,bed_bath_table,1251.74
16171,2018-07-01,computers,560.0
16172,2018-07-01,computers_accessories,691.57
16173,2018-07-01,consoles_games,358.96000000000004
16174,2018-07-01,construction_tools_construction,258.97
16175,2018-07-01,construction_tools_lights,261.72
16176,2018-07-01,cool_stuff,611.42
16177,2018-07-01,electronics,400.01
16178,2018-07-01,fashion_bags_accessories,179.68
16179,2018-07-01,furniture_decor,1824.43
16180,2018-07-01,furniture_living_room,99.0
16181,2018-07-01,garden_tools,921.18
16182,2018-07-01,health_beauty,877.13
16183,2018-07-01,home_appliances,141.19
16184,2018-07-01,home_construction,375.0
16185,2018-07-01,housewares,2189.55
16186,2018-07-01,musical_instruments,1870.0
16187,2018-07-01,pet_shop,911.68
16188,2018-07-01,small_appliances,6.5
16189,2018-07-01,sports_leisure,1937.69
16190,2018-07-01,stationery,640.0
16191,2018-07-01,telephony,855.0
16192,2018-07-01,toys,613.79
16193,2018-07-01,watches_gifts,5272.1
16194,2018-07-02,art,99.99
16195,2018-07-02,auto,515.77
16196,2018-07-02,baby,652.29
16197,2018-07-02,bed_bath_table,1683.43
16198,2018-07-02,books_general_interest,554.8
16199,2018-07-02,books_imported,137.88
16200,2018-07-02,books_technical,53.99
16201,2018-07-02,christmas_supplies,24.9
16202,2018-07-02,computers_accessories,1578.28
16203,2018-07-02,consoles_games,1080.3899999999999
16204,2018-07-02,construction_tools_construction,745.0600000000001
16205,2018-07-02,cool_stuff,488.8
16206,2018-07-02,costruction_tools_garden,89.0
16207,2018-07-02,electronics,52.39
16208,2018-07-02,fashion_bags_accessories,69.0
16209,2018-07-02,food,154.19
16210,2018-07-02,furniture_decor,2729.44
16211,2018-07-02,garden_tools,728.6800000000001
16212,2018-07-02,health_beauty,1674.57
16213,2018-07-02,home_appliances,36.2
16214,2018-07-02,home_construction,338.75
16215,2018-07-02,housewares,1123.87
16216,2018-07-02,kitchen_dining_laundry_garden_furniture,139.0
16217,2018-07-02,music,763.5
16218,2018-07-02,perfumery,659.54
16219,2018-07-02,pet_shop,888.86
16220,2018-07-02,signaling_and_security,1050.0
16221,2018-07-02,small_appliances,255.0
16222,2018-07-02,sports_leisure,1180.3
16223,2018-07-02,stationery,231.8
16224,2018-07-02,telephony,87.97
16225,2018-07-02,toys,437.78000000000003
16226,2018-07-02,watches_gifts,2552.88
16227,2018-07-03,air_conditioning,144.88
16228,2018-07-03,art,99.99
16229,2018-07-03,auto,584.8
16230,2018-07-03,baby,618.73
16231,2018-07-03,bed_bath_table,1789.94
16232,2018-07-03,books_general_interest,514.9
16233,2018-07-03,books_imported,129.98
16234,2018-07-03,books_technical,266.97
16235,2018-07-03,computers_accessories,1314.36
16236,2018-07-03,consoles_games,1103.68
16237,2018-07-03,construction_tools_construction,977.5
16238,2018-07-03,construction_tools_lights,124.17
16239,2018-07-03,cool_stuff,344.8
16240,2018-07-03,costruction_tools_garden,51.4
16241,2018-07-03,electronics,178.72
16242,2018-07-03,fashion_bags_accessories,49.0
16243,2018-07-03,food,136.02
16244,2018-07-03,furniture_decor,786.54
16245,2018-07-03,furniture_mattress_and_upholstery,129.9
16246,2018-07-03,garden_tools,239.99
16247,2018-07-03,health_beauty,4040.89
16248,2018-07-03,home_appliances,117.6
16249,2018-07-03,home_appliances_2,109.9
16250,2018-07-03,home_construction,95.2
16251,2018-07-03,housewares,2076.42
16252,2018-07-03,kitchen_dining_laundry_garden_furniture,588.9
16253,2018-07-03,luggage_accessories,14.5
16254,2018-07-03,office_furniture,474.88
16255,2018-07-03,perfumery,1003.18
16256,2018-07-03,pet_shop,147.88
16257,2018-07-03,signaling_and_security,180.9
16258,2018-07-03,small_appliances,349.0
16259,2018-07-03,small_appliances_home_oven_and_coffee,954.0
